Y,M,D,W,H,S,SNODP,SWGDN,LWGAB,T2M,SWLAND,GHTSKIN,HFLUX,SPEED,TLML,TSH,EVPSOIL,LWLAND,TS,QV2M,SLP,T_12
1996,10,21,0,0,2,0.24376717209816,14.6185712814331,216.038238525391,-15.3937744140625,6.28593158721924,-6.24824905395508,9.82934761047363,6.02060508728027,-15.330908203125,-13.6044677734375,0,-22.9203929901123,-14.9774841308594,0.0009969227248802,101662.984375,0
1992,9,17,0,0,1,0.173332735896111,50.724552154541,263.5390625,-3.5025695800781,30.8735122680664,-7.37278175354004,10.2696094512939,4.50114059448242,-3.93414916992185,-1.6240295410156,3.26825833320618,-30.5254898071289,-2.33359374999998,0.0024994043633341,101875.484375,0
1998,1,14,0,0,3,0.398870319128036,0,187.018890380859,-26.141455078125,0,-4.9050555229187,26.7422142028809,5.08292961120605,-26.6021484375,-22.0039886474609,0,-12.2286863327026,-24.2736114501953,0.0003606615646276,102892.21875,0
1991,5,3,0,0,0,0.452811568975449,147.770629882812,271.377777099609,-3.3316711425781,67.1816940307617,-4.28873872756958,3.90204787254333,7.99639511108398,-3.92099609374998,-3.09470214843748,0,-32.6321907043457,-3.08527221679685,0.002760968869552,101565.765625,0
1996,7,30,0,0,1,0.132388681173325,153.237030029297,290.784606933594,1.4216247558594,122.500152587891,-2.29311585426331,13.597279548645,5.62182331085205,0.800042724609398,2.4682556152344,32.4099159240723,-36.0943717956543,2.1036315917969,0.0039141848683357,101347.84375,1
2000,3,5,1,0,3,0.600447714328766,33.3099365234375,200.388626098633,-22.3697875976562,13.8254623413086,-3.03243637084961,45.8098487854004,12.8790283203125,-23.3793395996094,-20.6437744140625,0,-21.1962242126465,-20.5510162353515,0.0005169492214918,102131.6640625,0
1999,10,19,0,0,2,0.206911131739616,10.0388174057007,245.623657226562,-9.5616516113281,3.97729539871216,-3.02354550361633,14.9380397796631,9.62076473236084,-10.2328552246094,-8.50662841796873,0,-21.6783027648926,-8.77896728515623,0.001551890047267,101125.09375,1
1988,11,4,0,0,2,0.30213275551796,3.1065673828125,213.510864257812,-19.9223846435547,1.41106879711151,-6.0449538230896,19.4910717010498,6.01325225830078,-20.5329650878906,-17.5244354248047,0,-14.3757858276367,-18.5717681884765,0.0006388259353116,101227.5078125,0
1995,6,23,0,0,1,0.1064542979002,163.67805480957,308.794647216797,1.50771484375002,140.301712036133,16.3957042694092,10.3209257125854,4.15539693832397,1.2426696777344,2.3701110839844,40.3334579467773,-27.6588363647461,1.71206054687502,0.0040260725654661,100742.515625,1
1988,8,16,0,0,1,0,154.817947387695,310.709320068359,5.76192626953127,138.925979614258,11.4842967987061,-2.8435046672821,6.14239454269409,7.8714538574219,4.8622985839844,43.3118934631348,-48.0405426025391,3.6798034667969,0.0052648806013166,100674.25,1
1995,12,26,0,0,3,0.271160781383514,0,234.827774047852,-15.6945861816406,0,-2.27417397499084,10.0397605895996,4.09846258163452,-15.960546875,-13.0495056152344,0,-5.48664999008179,-15.3050903320312,0.0009346635197289,100953.578125,0
1995,7,6,0,0,1,0.0801322087645531,254.2802734375,295.109344482422,6.42452392578127,236.368255615234,27.8682498931885,3.27047777175903,4.5381326675415,8.3369079589844,5.7092224121094,75.4951095581055,-77.4874877929688,4.00612792968752,0.0054268413223326,101536.59375,1
1996,4,6,1,0,0,0.45459508895874,90.0295944213867,245.608337402344,-9.85529174804685,37.9829063415527,1.99380898475647,12.3889656066895,7.9346923828125,-10.4615234375,-8.90061035156248,0,-26.492847442627,-9.11337890624998,0.0015994809800759,100029.234375,0
1994,12,20,0,0,2,0.354617953300476,0,219.361892700195,-18.2914184570312,0,-2.70946311950684,14.001163482666,8.09484958648682,-18.7682556152344,-16.4484008789062,0,-12.370867729187,-17.5207733154297,0.0007018422475084,98522.8515625,0
1992,12,10,0,0,2,0.390232712030411,0,207.057144165039,-21.458853149414,0,-3.39693379402161,32.1248931884766,9.90262603759766,-22.3916687011719,-19.8644317626953,0,-16.937141418457,-19.8797668457031,0.0005440756212919,101490.875,0
1993,2,18,0,0,3,0.532791376113892,15.8875322341919,216.656066894531,-12.4544128417969,7.04263162612915,-3.31799221038818,-2.43733739852905,6.29454898834229,-11.0130981445312,-11.3850463867187,0,-27.839038848877,-13.9245056152344,0.0011947128223255,103703.375,0
1992,3,3,0,0,3,0.442832708358765,26.3033046722412,191.096267700195,-27.4611572265625,10.8966703414917,-3.23462867736816,38.4043579101562,6.08893823623657,-28.4796356201172,-24.5209411621094,0,-11.3750076293945,-24.9766143798828,0.00031740416307,102423.34375,0
1997,5,23,0,0,0,0.0731109753251076,248.564208984375,245.175201416016,-6.27927246093748,204.442306518555,5.91917276382446,33.2211647033691,4.77675628662109,-7.24210205078123,-4.15616455078123,41.8858261108398,-59.6941223144531,-4.2282775878906,0.0020321938209235,102868.5390625,0
1998,1,22,0,0,3,0.400566756725311,0.0024420421104878,192.965393066406,-26.2363800048828,0.0012920368462801,-2.05922317504883,47.8313751220703,14.6988277435303,-27.180517578125,-24.5375427246094,0,-13.2850475311279,-24.4499420166015,0.0003720146487466,102322.5859375,0
1999,9,26,1,0,2,0.173408970236778,31.8406581878662,244.710433959961,-1.5943664550781,16.5705947875977,-9.57747077941895,2.31339120864868,5.90480041503906,-1.44815673828123,-0.612341308593727,1.68733131885529,-36.5780639648438,-1.47992553710935,0.002772144973278,100838.9140625,1
1998,7,21,0,0,1,0,212.970626831055,322.173950195312,7.04448852539065,196.956039428711,13.8600301742554,15.137864112854,7.79930639266968,6.78948364257815,8.01571044921877,58.865119934082,-43.5532341003418,7.18963012695315,0.0060259425081312,101841.1953125,1
1990,12,26,0,0,3,0.322804123163223,0,203.115737915039,-24.1101745605469,0,-2.73185610771179,51.2473220825195,12.0870037078857,-25.192251586914,-22.022329711914,0,-10.7542524337769,-21.9654602050781,0.0004506098630372,102457.2421875,0
1996,9,14,1,0,1,0.173332095146179,44.1088447570801,271.052307128906,-2.5373596191406,29.4684753417969,-15.550910949707,14.5113077163696,6.73870658874512,-3.2589172363281,-1.28116455078123,8.27630996704102,-26.5507392883301,-1.52878417968748,0.0027834817301482,101367.1484375,0
1990,7,29,1,0,1,0.129203453660011,222.959579467773,281.767974853516,0.411187744140648,202.582214355469,0.212960764765739,40.3288536071777,7.22442388534546,-0.622595214843727,2.2282653808594,43.0171241760254,-52.369010925293,2.07451782226565,0.0035218275152146,101950.6484375,1
